"Experiment","rep_number","accession_name","yield_ha","year","plot_name","location"
"201552BCEAR_saha","1","GM4395-31",12.91666667,"2015","201552BCEAR_saha_rep1_GM4395-31_30","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","GM4408-17",1.875,"2015","201552BCEAR_saha_rep1_GM4408-17_23","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","GM4409-52",16.875,"2015","201552BCEAR_saha_rep1_GM4409-52_20","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","GM4414-6",8.958333333,"2015","201552BCEAR_saha_rep1_GM4414-6_28","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3686-42",15,"2015","201552BCEAR_saha_rep1_SM3686-42_27","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3686-48",9.791666667,"2015","201552BCEAR_saha_rep1_SM3686-48_31","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3691-73",6.666666667,"2015","201552BCEAR_saha_rep1_SM3691-73_24","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3691-74",6.041666667,"2015","201552BCEAR_saha_rep1_SM3691-74_12","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-17",1.875,"2015","201552BCEAR_saha_rep1_SM3692-17_17","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-32",2.708333333,"2015","201552BCEAR_saha_rep1_SM3692-32_25","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-43",6.875,"2015","201552BCEAR_saha_rep1_SM3692-43_14","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-51",22.70833333,"2015","201552BCEAR_saha_rep1_SM3692-51_15","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-60",10.625,"2015","201552BCEAR_saha_rep1_SM3692-60_22","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3692-76",20.625,"2015","201552BCEAR_saha_rep1_SM3692-76_6","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3694-19",5.833333333,"2015","201552BCEAR_saha_rep1_SM3694-19_3","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3694-44",4.583333333,"2015","201552BCEAR_saha_rep1_SM3694-44_13","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SM3695-82",20.41666667,"2015","201552BCEAR_saha_rep1_SM3695-82_5","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","SMB2446-2",34.375,"2015","201552BCEAR_saha_rep1_SMB2446-2_7","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","1","TAI8",29.79166667,"2015","201552BCEAR_saha_rep1_TAI8_10","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","AM1261-13",4.583333333,"2015","201552BCEAR_saha_rep2_AM1261-13_51","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","CG1141-1",46.875,"2015","201552BCEAR_saha_rep2_CG1141-1_43","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","CM4919-1",28.125,"2015","201552BCEAR_saha_rep2_CM4919-1_47","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4385-1",2.708333333,"2015","201552BCEAR_saha_rep2_GM4385-1_57","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4385-7",15,"2015","201552BCEAR_saha_rep2_GM4385-7_45","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4395-31",3.125,"2015","201552BCEAR_saha_rep2_GM4395-31_55","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4409-52",11.25,"2015","201552BCEAR_saha_rep2_GM4409-52_49","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4414-5",2.083333333,"2015","201552BCEAR_saha_rep2_GM4414-5_48","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","GM4414-6",7.291666667,"2015","201552BCEAR_saha_rep2_GM4414-6_59","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3686-42",10.625,"2015","201552BCEAR_saha_rep2_SM3686-42_33","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3686-48",4.166666667,"2015","201552BCEAR_saha_rep2_SM3686-48_53","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3691-73",10.625,"2015","201552BCEAR_saha_rep2_SM3691-73_36","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3691-74",4.583333333,"2015","201552BCEAR_saha_rep2_SM3691-74_50","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3692-17",5,"2015","201552BCEAR_saha_rep2_SM3692-17_41","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3692-32",1.875,"2015","201552BCEAR_saha_rep2_SM3692-32_38","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3692-51",17.08333333,"2015","201552BCEAR_saha_rep2_SM3692-51_54","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3692-76",17.29166667,"2015","201552BCEAR_saha_rep2_SM3692-76_37","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3694-19",2.5,"2015","201552BCEAR_saha_rep2_SM3694-19_35","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3694-44",6.458333333,"2015","201552BCEAR_saha_rep2_SM3694-44_46","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SM3695-82",18.54166667,"2015","201552BCEAR_saha_rep2_SM3695-82_44","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","SMB2446-2",20.41666667,"2015","201552BCEAR_saha_rep2_SMB2446-2_58","Sahagun. Cordoba, Colombia"
"201552BCEAR_saha","2","TAI8",19.58333333,"2015","201552BCEAR_saha_rep2_TAI8_42","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","CG1141-1",28.95833333,"2015","201553BCEAR_saha_rep1_CG1141-1_13","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","CM4919-1",32.5,"2015","201553BCEAR_saha_rep1_CM4919-1_18","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4436-3",45.625,"2015","201553BCEAR_saha_rep1_GM4436-3_5","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4476-14",4.375,"2015","201553BCEAR_saha_rep1_GM4476-14_40","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4482-20",16.45833333,"2015","201553BCEAR_saha_rep1_GM4482-20_7","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4510-7",2.291666667,"2015","201553BCEAR_saha_rep1_GM4510-7_27","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4513-2",3.125,"2015","201553BCEAR_saha_rep1_GM4513-2_14","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4516-8",3.75,"2015","201553BCEAR_saha_rep1_GM4516-8_23","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4527-2",13.95833333,"2015","201553BCEAR_saha_rep1_GM4527-2_19","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4546-21",1.875,"2015","201553BCEAR_saha_rep1_GM4546-21_32","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4546-35",5.833333333,"2015","201553BCEAR_saha_rep1_GM4546-35_2","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4562-1",4.375,"2015","201553BCEAR_saha_rep1_GM4562-1_34","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4562-11",8.333333333,"2015","201553BCEAR_saha_rep1_GM4562-11_8","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","GM4571-3",6.666666667,"2015","201553BCEAR_saha_rep1_GM4571-3_36","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3757-45",7.291666667,"2015","201553BCEAR_saha_rep1_SM3757-45_20","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3757-81",7.916666667,"2015","201553BCEAR_saha_rep1_SM3757-81_24","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3758-47",2.916666667,"2015","201553BCEAR_saha_rep1_SM3758-47_12","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3761-110",22.29166667,"2015","201553BCEAR_saha_rep1_SM3761-110_4","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3761-125",30,"2015","201553BCEAR_saha_rep1_SM3761-125_22","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3761-28",11.04166667,"2015","201553BCEAR_saha_rep1_SM3761-28_17","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3761-58",5.416666667,"2015","201553BCEAR_saha_rep1_SM3761-58_9","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3761-67",3.333333333,"2015","201553BCEAR_saha_rep1_SM3761-67_21","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3762-15",21.25,"2015","201553BCEAR_saha_rep1_SM3762-15_35","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SM3764-4",6.875,"2015","201553BCEAR_saha_rep1_SM3764-4_31","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","SMB2446-2",35.83333333,"2015","201553BCEAR_saha_rep1_SMB2446-2_38","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","1","TAI8",40.41666667,"2015","201553BCEAR_saha_rep1_TAI8_1","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","CG1141-1",44.16666667,"2015","201553BCEAR_saha_rep2_CG1141-1_51","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","CM4919-1",31.66666667,"2015","201553BCEAR_saha_rep2_CM4919-1_47","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4436-3",15.625,"2015","201553BCEAR_saha_rep2_GM4436-3_55","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4476-14",9.583333333,"2015","201553BCEAR_saha_rep2_GM4476-14_57","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4482-20",24.58333333,"2015","201553BCEAR_saha_rep2_GM4482-20_60","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4510-7",11.25,"2015","201553BCEAR_saha_rep2_GM4510-7_49","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4513-2",7.708333333,"2015","201553BCEAR_saha_rep2_GM4513-2_64","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4531-6",6.666666667,"2015","201553BCEAR_saha_rep2_GM4531-6_58","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4546-21",5.833333333,"2015","201553BCEAR_saha_rep2_GM4546-21_73","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","GM4562-11",7.083333333,"2015","201553BCEAR_saha_rep2_GM4562-11_52","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3757-45",22.08333333,"2015","201553BCEAR_saha_rep2_SM3757-45_77","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3757-81",5.833333333,"2015","201553BCEAR_saha_rep2_SM3757-81_54","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3758-47",6.25,"2015","201553BCEAR_saha_rep2_SM3758-47_75","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3759-36",16.04166667,"2015","201553BCEAR_saha_rep2_SM3759-36_45","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3761-103",2.5,"2015","201553BCEAR_saha_rep2_SM3761-103_65","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3761-125",25.83333333,"2015","201553BCEAR_saha_rep2_SM3761-125_76","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3761-28",13.54166667,"2015","201553BCEAR_saha_rep2_SM3761-28_74","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3762-15",15.20833333,"2015","201553BCEAR_saha_rep2_SM3762-15_41","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3762-22",0.833333333,"2015","201553BCEAR_saha_rep2_SM3762-22_53","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SM3762-6",32.5,"2015","201553BCEAR_saha_rep2_SM3762-6_61","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","SMB2446-2",32.29166667,"2015","201553BCEAR_saha_rep2_SMB2446-2_48","Sahagun. Cordoba, Colombia"
"201553BCEAR_saha","2","TAI8",36.04166667,"2015","201553BCEAR_saha_rep2_TAI8_46","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","CG1141-1",31.90104167,"2015","201554BCEAR_saha_rep1_CG1141-1_36","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","CM4919-1",27.08333333,"2015","201554BCEAR_saha_rep1_CM4919-1_22","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM3727-47",4.947916667,"2015","201554BCEAR_saha_rep1_GM3727-47_8","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5133-3",2.213541667,"2015","201554BCEAR_saha_rep1_GM5133-3_34","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5146-16",5.598958333,"2015","201554BCEAR_saha_rep1_GM5146-16_32","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5146-19",7.161458333,"2015","201554BCEAR_saha_rep1_GM5146-19_6","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5146-3",4.166666667,"2015","201554BCEAR_saha_rep1_GM5146-3_10","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5146-6",7.942708333,"2015","201554BCEAR_saha_rep1_GM5146-6_24","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5146-9",17.1875,"2015","201554BCEAR_saha_rep1_GM5146-9_21","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5154-6",3.645833333,"2015","201554BCEAR_saha_rep1_GM5154-6_20","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5165-4",3.515625,"2015","201554BCEAR_saha_rep1_GM5165-4_26","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5194-13",2.604166667,"2015","201554BCEAR_saha_rep1_GM5194-13_15","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5194-5",8.59375,"2015","201554BCEAR_saha_rep1_GM5194-5_17","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5205-8",6.25,"2015","201554BCEAR_saha_rep1_GM5205-8_7","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5212-6",2.473958333,"2015","201554BCEAR_saha_rep1_GM5212-6_23","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5246-14",3.255208333,"2015","201554BCEAR_saha_rep1_GM5246-14_3","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5249-8",4.557291667,"2015","201554BCEAR_saha_rep1_GM5249-8_19","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","GM5257-5",3.125,"2015","201554BCEAR_saha_rep1_GM5257-5_30","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3767-66",3.776041667,"2015","201554BCEAR_saha_rep1_SM3767-66_12","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3767-7",7.682291667,"2015","201554BCEAR_saha_rep1_SM3767-7_27","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3767-84",13.28125,"2015","201554BCEAR_saha_rep1_SM3767-84_31","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3770-54",3.645833333,"2015","201554BCEAR_saha_rep1_SM3770-54_13","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3774-21",4.427083333,"2015","201554BCEAR_saha_rep1_SM3774-21_18","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SM3774-67",8.59375,"2015","201554BCEAR_saha_rep1_SM3774-67_28","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","SMB2446-2",24.21875,"2015","201554BCEAR_saha_rep1_SMB2446-2_11","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","1","TAI8",26.5625,"2015","201554BCEAR_saha_rep1_TAI8_5","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","CG1141-1",41.015625,"2015","201554BCEAR_saha_rep2_CG1141-1_69","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","CM4919-1",28.515625,"2015","201554BCEAR_saha_rep2_CM4919-1_44","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM1556-4",7.682291667,"2015","201554BCEAR_saha_rep2_GM1556-4_70","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM3727-47",2.473958333,"2015","201554BCEAR_saha_rep2_GM3727-47_60","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM3727-56",0.520833333,"2015","201554BCEAR_saha_rep2_GM3727-56_54","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5133-3",15.10416667,"2015","201554BCEAR_saha_rep2_GM5133-3_42","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5146-19",14.0625,"2015","201554BCEAR_saha_rep2_GM5146-19_63","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5146-3",3.125,"2015","201554BCEAR_saha_rep2_GM5146-3_61","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5146-6",3.515625,"2015","201554BCEAR_saha_rep2_GM5146-6_66","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5146-9",7.8125,"2015","201554BCEAR_saha_rep2_GM5146-9_46","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5165-4",8.59375,"2015","201554BCEAR_saha_rep2_GM5165-4_72","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5194-13",8.59375,"2015","201554BCEAR_saha_rep2_GM5194-13_51","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5194-5",20.18229167,"2015","201554BCEAR_saha_rep2_GM5194-5_43","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5205-8",2.734375,"2015","201554BCEAR_saha_rep2_GM5205-8_71","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5212-6",1.302083333,"2015","201554BCEAR_saha_rep2_GM5212-6_38","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","GM5257-5",3.515625,"2015","201554BCEAR_saha_rep2_GM5257-5_50","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SM3767-66",14.453125,"2015","201554BCEAR_saha_rep2_SM3767-66_39","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SM3767-7",2.994791667,"2015","201554BCEAR_saha_rep2_SM3767-7_48","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SM3767-84",21.22395833,"2015","201554BCEAR_saha_rep2_SM3767-84_68","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SM3770-54",1.432291667,"2015","201554BCEAR_saha_rep2_SM3770-54_57","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SM3774-21",3.776041667,"2015","201554BCEAR_saha_rep2_SM3774-21_45","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","SMB2446-2",30.59895833,"2015","201554BCEAR_saha_rep2_SMB2446-2_65","Sahagun. Cordoba, Colombia"
"201554BCEAR_saha","2","TAI8",24.73958333,"2015","201554BCEAR_saha_rep2_TAI8_40","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","AM1352-3",0.390625,"2015","201555BCEPR_saha_rep1_AM1352-3_56","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","CG1141-1",18.88020833,"2015","201555BCEPR_saha_rep1_CG1141-1_10","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","CM4919-1",18.09895833,"2015","201555BCEPR_saha_rep1_CM4919-1_8","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM5309-48",0.78125,"2015","201555BCEPR_saha_rep1_GM5309-48_28","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM5309-49",0.78125,"2015","201555BCEPR_saha_rep1_GM5309-49_34","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM5309-56",12.890625,"2015","201555BCEPR_saha_rep1_GM5309-56_14","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM5309-7",1.5625,"2015","201555BCEPR_saha_rep1_GM5309-7_16","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM6148-6",1.5625,"2015","201555BCEPR_saha_rep1_GM6148-6_48","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM6168-1",4.817708333,"2015","201555BCEPR_saha_rep1_GM6168-1_44","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM6172-6",1.171875,"2015","201555BCEPR_saha_rep1_GM6172-6_45","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8373-46",0.911458333,"2015","201555BCEPR_saha_rep1_GM8373-46_9","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8375-15",0.520833333,"2015","201555BCEPR_saha_rep1_GM8375-15_2","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8375-42",0.78125,"2015","201555BCEPR_saha_rep1_GM8375-42_17","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8378-60",1.041666667,"2015","201555BCEPR_saha_rep1_GM8378-60_19","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8389-5",0.78125,"2015","201555BCEPR_saha_rep1_GM8389-5_24","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8391-6",0.651041667,"2015","201555BCEPR_saha_rep1_GM8391-6_59","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8393-1",0.911458333,"2015","201555BCEPR_saha_rep1_GM8393-1_30","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8407-21",7.8125,"2015","201555BCEPR_saha_rep1_GM8407-21_3","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","GM8408-17",1.5625,"2015","201555BCEPR_saha_rep1_GM8408-17_6","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3878-42",1.041666667,"2015","201555BCEPR_saha_rep1_SM3878-42_20","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3879-104",1.041666667,"2015","201555BCEPR_saha_rep1_SM3879-104_43","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3892-47",1.171875,"2015","201555BCEPR_saha_rep1_SM3892-47_12","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3893-10",2.213541667,"2015","201555BCEPR_saha_rep1_SM3893-10_29","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3893-59",1.692708333,"2015","201555BCEPR_saha_rep1_SM3893-59_13","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SM3893-94",0.911458333,"2015","201555BCEPR_saha_rep1_SM3893-94_18","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","SMB2446-2",20.703125,"2015","201555BCEPR_saha_rep1_SMB2446-2_46","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","1","TAI8",22.91666667,"2015","201555BCEPR_saha_rep1_TAI8_11","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","CG1141-1",21.09375,"2015","201555BCEPR_saha_rep2_CG1141-1_64","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","CM4919-1",18.88020833,"2015","201555BCEPR_saha_rep2_CM4919-1_73","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM5270-14",1.5625,"2015","201555BCEPR_saha_rep2_GM5270-14_84","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM5309-49",0.911458333,"2015","201555BCEPR_saha_rep2_GM5309-49_110","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6128-5",5.078125,"2015","201555BCEPR_saha_rep2_GM6128-5_66","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6131-4",2.604166667,"2015","201555BCEPR_saha_rep2_GM6131-4_116","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6141-1",0.78125,"2015","201555BCEPR_saha_rep2_GM6141-1_67","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6168-1",1.953125,"2015","201555BCEPR_saha_rep2_GM6168-1_98","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6172-6",1.171875,"2015","201555BCEPR_saha_rep2_GM6172-6_111","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6206-37",3.90625,"2015","201555BCEPR_saha_rep2_GM6206-37_65","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM6255-14",1.692708333,"2015","201555BCEPR_saha_rep2_GM6255-14_63","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM8375-86",1.692708333,"2015","201555BCEPR_saha_rep2_GM8375-86_85","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","GM8407-21",5.46875,"2015","201555BCEPR_saha_rep2_GM8407-21_81","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3879-104",0.390625,"2015","201555BCEPR_saha_rep2_SM3879-104_74","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3888-4",2.213541667,"2015","201555BCEPR_saha_rep2_SM3888-4_99","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3893-10",6.510416667,"2015","201555BCEPR_saha_rep2_SM3893-10_83","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3893-59",0.651041667,"2015","201555BCEPR_saha_rep2_SM3893-59_107","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3893-94",0.520833333,"2015","201555BCEPR_saha_rep2_SM3893-94_96","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SM3896-69",0.520833333,"2015","201555BCEPR_saha_rep2_SM3896-69_106","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","SMB2446-2",30.98958333,"2015","201555BCEPR_saha_rep2_SMB2446-2_68","Sahagun. Cordoba, Colombia"
"201555BCEPR_saha","2","TAI8",28.515625,"2015","201555BCEPR_saha_rep2_TAI8_103","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","CG1141-1",15.19097222,"2015","201556BCPRC_saha_rep1_CG1141-1_22","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","CM4919-1",16.84027778,"2015","201556BCPRC_saha_rep1_CM4919-1_20","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","GM3523-70",1.041666667,"2015","201556BCPRC_saha_rep1_GM3523-70_32","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","GM3587-41",1.649305556,"2015","201556BCPRC_saha_rep1_GM3587-41_10","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","GM3587-51",1.215277778,"2015","201556BCPRC_saha_rep1_GM3587-51_27","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","GM3621-18",10.32986111,"2015","201556BCPRC_saha_rep1_GM3621-18_1","Sahagun. Cordoba, Colombia"
"201556BCPRC_saha","1","GM3649-68",9.982638889,"2015","201556BCPRC_saha_rep1_GM3649-68_34","Sahagun. Cordoba, Colombia"
